CNIC,Caller Number,Activate At,CDR Number
58848350253,923417801,2019-07-03,923607803
48415301464,923084717,2019-01-17,923928080
48415301464,923084717,2019-01-17,923206428
48418955852,923662736,2019-08-31,923391875
48418955852,923662736,2019-08-31,923845908
55718779846,923875168,2019-01-07,923928708
55718779846,923875168,2019-01-07,923358266
99286790409,923442271,2019-01-23,923839133
99286790409,923442271,2019-01-23,923001788
17291441457,923513675,2019-10-12,923142275
17291441457,923513675,2019-10-12,923429650
21104458869,923130937,2019-08-07,923530793
21104458869,923130937,2019-08-07,923977153
97501120836,923763063,2019-04-24,923328107
97501120836,923763063,2019-04-24,923930544
50631639680,923207336,2019-09-09,923816899
50631639680,923207336,2019-09-09,923610767
21639068560,923121870,2019-07-17,923727393
21639068560,923121870,2019-07-17,923219164
53249341478,923902302,2019-01-25,923822858
53249341478,923902302,2019-01-25,923653904
62529842465,923323177,2019-09-04,923498014
62529842465,923323177,2019-09-04,923547233
99591866674,923684425,2019-04-26,923755136
99591866674,923684425,2019-04-26,923793833
50328979328,923302725,2019-05-09,923896822
50328979328,923302725,2019-05-09,923817845
11341181105,923698202,2019-04-22,923204925
11341181105,923698202,2019-04-22,923580130
58931137351,923368208,2019-10-24,923629012
58931137351,923368208,2019-10-24,923183552
13046555322,923349868,2019-09-08,923761014
13046555322,923349868,2019-09-08,923111760
18398490100,923436604,2019-04-10,923464964
18398490100,923436604,2019-04-10,923019444
77045423172,923824185,2019-06-11,923481642
77045423172,923824185,2019-06-11,923902302
65838182861,923990518,2019-08-27,923270476
65838182861,923990518,2019-08-27,923288840
80791110255,923271579,2019-03-04,923842748
80791110255,923271579,2019-03-04,923565904
64237740087,923165310,2019-09-21,923881778
64237740087,923165310,2019-09-21,923340854
80587274534,923912951,2019-03-06,923495850
80587274534,923912951,2019-03-06,923903741
96596503916,923609126,2019-12-15,923501726
96596503916,923609126,2019-12-15,923420154
70972048167,923077869,2019-01-22,923584951
70972048167,923077869,2019-01-22,923782670
51792448866,923093446,2019-10-17,923493540
51792448866,923093446,2019-10-17,923847678
41497951443,923850880,2019-12-09,923054119
41497951443,923850880,2019-12-09,923515447
43157859681,923070120,2019-02-11,923708315
43157859681,923070120,2019-02-11,923596942
87118670514,923616557,2019-02-28,923158765
87118670514,923616557,2019-02-28,923188503
15873768922,923200251,2019-03-18,923439237
15873768922,923200251,2019-03-18,923380162
67108390387,923009927,2019-08-26,923264519
67108390387,923009927,2019-08-26,923906253
47619926063,923675831,2019-01-28,923310384
47619926063,923675831,2019-01-28,923627155
98470723330,923081174,2019-12-30,923058340
98470723330,923081174,2019-12-30,923641237
58497125327,923838835,2019-11-21,923844589
58497125327,923838835,2019-11-21,923214801
24547945412,923152074,2019-01-11,923599140
24547945412,923152074,2019-01-11,923186880
39547860347,923311667,2019-05-08,923246433
39547860347,923311667,2019-05-08,923031849
98856353913,923046005,2019-06-17,923228316
98856353913,923046005,2019-06-17,923517851
69876469052,923328564,2019-08-27,923732299
69876469052,923328564,2019-08-27,923240550
11344560932,923985928,2019-03-16,923031015
11344560932,923985928,2019-03-16,923735045
58080839723,923421694,2019-03-11,923939067
58080839723,923421694,2019-03-11,923027208
12532413532,923989194,2019-12-17,923602022
12532413532,923989194,2019-12-17,923683977
69800993353,923347633,2019-12-19,923171763
69800993353,923347633,2019-12-19,923780769
60200214137,923041899,2019-07-17,923138898
60200214137,923041899,2019-07-17,923613881
93244926641,923835124,2019-04-22,923132742
93244926641,923835124,2019-04-22,923250986
24414613604,923756209,2019-11-29,923984462
24414613604,923756209,2019-11-29,923621316
10575844518,923824800,2019-11-25,923100539
10575844518,923824800,2019-11-25,923209242
72998930128,923227243,2019-01-03,923074821
72998930128,923227243,2019-01-03,923961183
41894883248,923057992,2019-10-05,923329982
41894883248,923057992,2019-10-05,923009927
64931325688,923840363,2019-01-13,923317510
64931325688,923840363,2019-01-13,923907044
50669745017,923598124,2019-07-02,923004581
50669745017,923598124,2019-07-02,923689059
40633112251,923515859,2019-10-26,923255309
40633112251,923515859,2019-10-26,923758326
81557862365,923259567,2019-01-01,923280215
81557862365,923259567,2019-01-01,923651606
12644800448,923502630,2019-06-10,923231033
12644800448,923502630,2019-06-10,923269135
20694681884,923645930,2019-07-07,923297073
20694681884,923645930,2019-07-07,923359937
17986159733,923900587,2019-01-17,923967315
17986159733,923900587,2019-01-17,923533026
14207587930,923612342,2019-07-10,923276215
14207587930,923612342,2019-07-10,923421694
17472231843,923383484,2019-07-19,923526194
17472231843,923383484,2019-07-19,923709846
93361393498,923007525,2019-02-27,923491300
93361393498,923007525,2019-02-27,923538928
73101128013,923906253,2019-03-16,923020619
73101128013,923906253,2019-03-16,923628912
60721157277,923237498,2019-07-03,923798037
60721157277,923237498,2019-07-03,923172422
10773450877,923145281,2019-05-15,923030409
10773450877,923145281,2019-05-15,923242370
92750605205,923130454,2019-04-01,923178071
92750605205,923130454,2019-04-01,923749505
27805491152,923917245,2019-12-14,923996067
27805491152,923917245,2019-12-14,923254350
67700872738,923205607,2019-10-02,923571575
67700872738,923205607,2019-10-02,923595886
51403839829,923178822,2019-07-06,923378410
51403839829,923178822,2019-07-06,923589068
89917487644,923229602,2019-11-13,923210297
89917487644,923229602,2019-11-13,923401903
65477667752,923388890,2019-03-16,923857820
65477667752,923388890,2019-03-16,923406837
37798096209,923646862,2019-01-01,923462464
37798096209,923646862,2019-01-01,923599536
91073868776,923642257,2019-07-21,923100539
91073868776,923642257,2019-07-21,923607402
88675929538,923313899,2019-01-28,923403733
88675929538,923313899,2019-01-28,923507153
44210768633,923973317,2019-08-23,923066699
44210768633,923973317,2019-08-23,923181625
98526590580,923117367,2019-06-17,923908028
98526590580,923117367,2019-06-17,923057988
32744774469,923596560,2019-05-18,923562395
32744774469,923596560,2019-05-18,923794192
52952166589,923625465,2019-07-30,923172422
52952166589,923625465,2019-07-30,923494736
34533638509,923851187,2019-10-21,923789793
34533638509,923851187,2019-10-21,923131451
21338025224,923613685,2019-11-12,923947171
21338025224,923613685,2019-11-12,923638599
97485091036,923951324,2019-10-03,923767311
97485091036,923951324,2019-10-03,923961576
58898946230,923852493,2019-01-20,923681321
58898946230,923852493,2019-01-20,923466929
89351650115,923518156,2019-04-06,923975911
89351650115,923518156,2019-04-06,923640045
53785788761,923949234,2019-11-28,923093078
53785788761,923949234,2019-11-28,923973317
84266217499,923274865,2019-03-16,923468891
84266217499,923274865,2019-03-16,923973240
10267147811,923681321,2019-02-14,923407133
10267147811,923681321,2019-02-14,923307635
41324535193,923616106,2019-04-06,923607623
41324535193,923616106,2019-04-06,923713159
24246245470,923911895,2019-08-19,923266497
24246245470,923911895,2019-08-19,923608697
63483792811,923985058,2019-02-19,923688423
63483792811,923985058,2019-02-19,923427573
98924596344,923112056,2019-05-26,923861299
98924596344,923112056,2019-05-26,923490907
54072271035,923866865,2019-05-13,923507620
54072271035,923866865,2019-05-13,923678027
46770087661,923570644,2019-12-25,923415694
46770087661,923570644,2019-12-25,923495107
74149154733,923553891,2019-08-28,923488856
74149154733,923553891,2019-08-28,923814887
88491800535,923757349,2019-03-29,923745367
88491800535,923757349,2019-03-29,923716515
87488099546,923527060,2019-12-03,923285425
87488099546,923527060,2019-12-03,923958028
60813463577,923759135,2019-07-04,923884298
60813463577,923759135,2019-07-04,923616106
95307882551,923481405,2019-06-27,923587063
95307882551,923481405,2019-06-27,923292355
66151679073,923264519,2019-06-09,923171970
66151679073,923264519,2019-06-09,923461447
41199502887,923614387,2019-12-02,923259018
41199502887,923614387,2019-12-02,923881625
14388886525,923413264,2019-08-27,923547116
14388886525,923413264,2019-08-27,923147825
44245454190,923505995,2019-05-31,923172422
44245454190,923505995,2019-05-31,923742754
24362368516,923030409,2019-10-16,923784049
24362368516,923030409,2019-10-16,923136840
93872381505,923457223,2019-10-13,923768523
93872381505,923457223,2019-10-13,923673567
26737251604,923342112,2019-01-06,923353251
26737251604,923342112,2019-01-06,923372757
35405653375,923356102,2019-12-21,923457644
35405653375,923356102,2019-12-21,923900358
59887099195,923936876,2019-04-06,923657599
59887099195,923936876,2019-04-06,923011822
82095392417,923666291,2019-06-09,923631201
82095392417,923666291,2019-06-09,923918594
42203929253,923099687,2019-11-30,923096954
42203929253,923099687,2019-11-30,923641902
94941406698,923573328,2019-08-29,923124776
94941406698,923573328,2019-08-29,923674337
13333008747,923073487,2019-12-02,923264072
13333008747,923073487,2019-12-02,923004578
50946379579,923711833,2019-06-25,923361289
50946379579,923711833,2019-06-25,923198819
43636884245,923871101,2019-02-20,923957279
43636884245,923871101,2019-02-20,923408948
27414746979,923194286,2019-11-06,923231768
27414746979,923194286,2019-11-06,923696669
85756157100,923456883,2019-09-11,923504127
85756157100,923456883,2019-09-11,923627981
46701143658,923713330,2019-04-25,923378220
46701143658,923713330,2019-04-25,923345379
50444216836,923460194,2019-08-01,923515596
50444216836,923460194,2019-08-01,923754918
66679454135,923868411,2019-02-24,923579748
66679454135,923868411,2019-02-24,923017827
19713797428,923001808,2019-03-31,923230023
19713797428,923001808,2019-03-31,923590101
90896725370,923811282,2019-10-20,923818437
90896725370,923811282,2019-10-20,923612507
77599521597,923499425,2019-06-03,923178452
77599521597,923499425,2019-06-03,923311931
12445925724,923840027,2019-07-12,923423241
12445925724,923840027,2019-07-12,923843662
98527662396,923559318,2019-02-15,923865953
98527662396,923559318,2019-02-15,923425518
26183125005,923138222,2019-11-11,923291457
26183125005,923138222,2019-11-11,923079276
90706894232,923778577,2019-11-07,923478889
90706894232,923778577,2019-11-07,923932181
88388405599,923287843,2019-12-07,923761014
88388405599,923287843,2019-12-07,923556777
90387362113,923140280,2019-05-08,923900587
90387362113,923140280,2019-05-08,923680987
15747159727,923092770,2019-10-08,923818711
15747159727,923092770,2019-10-08,923311667
25743427661,923510292,2019-02-13,923757911
25743427661,923510292,2019-02-13,923215486
97359161412,923017043,2019-04-26,923213710
97359161412,923017043,2019-04-26,923808024
43716360423,923846357,2019-10-20,923667566
43716360423,923846357,2019-10-20,923040757
47622572513,923940077,2019-06-28,923945863
47622572513,923940077,2019-06-28,923313291
93646344862,923014361,2019-02-17,923577742
93646344862,923014361,2019-02-17,923111760
61256657064,923059914,2019-10-20,923703065
61256657064,923059914,2019-10-20,923399366
15608436666,923240274,2019-01-05,923564493
15608436666,923240274,2019-01-05,923109857
82479142293,923280168,2019-04-05,923815503
82479142293,923280168,2019-04-05,923245146
77428251305,923260638,2019-01-26,923288439
77428251305,923260638,2019-01-26,923243949
72039974038,923234439,2019-03-20,923572819
72039974038,923234439,2019-03-20,923092336
58824035555,923844589,2019-11-05,923052536
58824035555,923844589,2019-11-05,923245623
62140317280,923569123,2019-06-05,923854535
62140317280,923569123,2019-06-05,923121787
82537868096,923622330,2019-06-08,923882713
82537868096,923622330,2019-06-08,923941182
25649320293,923276215,2019-11-27,923697295
25649320293,923276215,2019-11-27,923218761
96071874101,923844862,2019-06-19,923009301
96071874101,923844862,2019-06-19,923927187
38921586596,923314962,2019-02-26,923580012
38921586596,923314962,2019-02-26,923949234
75442465144,923024057,2019-01-22,923504127
75442465144,923024057,2019-01-22,923906153
75462549801,923949924,2019-07-14,923970775
75462549801,923949924,2019-07-14,923017315
55183639583,923333123,2019-11-03,923898186
55183639583,923333123,2019-11-03,923217006
89189806860,923939260,2019-10-07,923264144
89189806860,923939260,2019-10-07,923845244
51714030645,923613944,2019-05-19,923342062
51714030645,923613944,2019-05-19,923197663
52796888091,923277026,2019-10-25,923416739
52796888091,923277026,2019-10-25,923748942
58146111396,923883355,2019-06-28,923203913
58146111396,923883355,2019-06-28,923427479
59694597167,923692789,2019-10-20,923045722
59694597167,923692789,2019-10-20,923787548
90133870197,923200074,2019-09-22,923063963
90133870197,923200074,2019-09-22,923043927
76614114269,923841286,2019-03-11,923264266
76614114269,923841286,2019-03-11,923542432
35095700497,923050376,2019-05-16,923465225
35095700497,923050376,2019-05-16,923587713
68857993588,923938790,2019-01-17,923860004
68857993588,923938790,2019-01-17,923645117
43250781995,923313652,2019-06-30,923049733
43250781995,923313652,2019-06-30,923200587
53583093322,923864036,2019-10-08,923867390
53583093322,923864036,2019-10-08,923456847
26572840164,923657001,2019-10-18,923008260
26572840164,923657001,2019-10-18,923175086
17815811215,923667000,2019-03-01,923981180
17815811215,923667000,2019-03-01,923723975
76509635426,923235590,2019-09-28,923653189
76509635426,923235590,2019-09-28,923985999
80780763481,923062978,2019-05-05,923601870
80780763481,923062978,2019-05-05,923238818
83740205349,923876055,2019-05-11,923296202
83740205349,923876055,2019-05-11,923281032
20051318996,923251697,2019-06-01,923239944
20051318996,923251697,2019-06-01,923538461
13447685484,923686851,2019-12-20,923978812
13447685484,923686851,2019-12-20,923292283
24963858664,923776542,2019-02-16,923619333
24963858664,923776542,2019-02-16,923817706
64417070974,923608113,2019-01-18,923275443
64417070974,923608113,2019-01-18,923411271
97927908382,923171987,2019-02-02,923039753
97927908382,923171987,2019-02-02,923806441
51181872601,923549844,2019-09-05,923252651
51181872601,923549844,2019-09-05,923741912
14426002373,923143133,2019-11-27,923113219
14426002373,923143133,2019-11-27,923824138
85041791334,923843025,2019-08-17,923435522
85041791334,923843025,2019-08-17,923125169
29117884846,923317510,2019-05-08,923503094
29117884846,923317510,2019-05-08,923134601
71862192948,923680129,2019-02-14,923323443
71862192948,923680129,2019-02-14,923728643
88920315826,923670108,2019-12-06,923254494
88920315826,923670108,2019-12-06,923460072
86573264422,923044936,2019-06-10,923314172
86573264422,923044936,2019-06-10,923668455
47280025651,923457740,2019-12-05,923147825
47280025651,923457740,2019-12-05,923071652
99741567158,923799011,2019-05-17,923599942
99741567158,923799011,2019-05-17,923553930
11837532852,923197605,2019-11-30,923817183
11837532852,923197605,2019-11-30,923143374
22759428929,923628013,2019-04-14,923601045
22759428929,923628013,2019-04-14,923086718
40440351525,923753554,2019-07-11,923558824
40440351525,923753554,2019-07-11,923705327
