CNIC,CDR Number
89917487644,923401903
65477667752,923857820
65477667752,923406837
37798096209,923462464
37798096209,923599536
91073868776,923100539
91073868776,923607402
88675929538,923403733
88675929538,923507153
44210768633,923066699
44210768633,923181625
98526590580,923908028
98526590580,923057988
32744774469,923562395
32744774469,923794192
52952166589,923172422
52952166589,923494736
34533638509,923789793
34533638509,923131451
21338025224,923947171
21338025224,923638599
97485091036,923767311
97485091036,923961576
58898946230,923681321
58898946230,923466929
89351650115,923975911
89351650115,923640045
53785788761,923093078
53785788761,923973317
84266217499,923468891
84266217499,923973240
10267147811,923407133
10267147811,923307635
41324535193,923607623
41324535193,923713159
24246245470,923266497
24246245470,923608697
63483792811,923688423
63483792811,923427573
98924596344,923861299
98924596344,923490907
54072271035,923507620
54072271035,923678027
46770087661,923415694
46770087661,923495107
74149154733,923488856
74149154733,923814887
88491800535,923745367
88491800535,923716515
87488099546,923285425
87488099546,923958028
60813463577,923884298
60813463577,923616106
95307882551,923587063
95307882551,923292355
66151679073,923171970
66151679073,923461447
41199502887,923259018
41199502887,923881625
14388886525,923547116
14388886525,923147825
44245454190,923172422
44245454190,923742754
24362368516,923784049
24362368516,923136840
93872381505,923768523
93872381505,923673567
26737251604,923353251
26737251604,923372757
35405653375,923457644
35405653375,923900358
59887099195,923657599
59887099195,923011822
82095392417,923631201
82095392417,923918594
42203929253,923096954
42203929253,923641902
94941406698,923124776
94941406698,923674337
13333008747,923264072
13333008747,923004578
50946379579,923361289
50946379579,923198819
43636884245,923957279
43636884245,923408948
27414746979,923231768
27414746979,923696669
85756157100,923504127
85756157100,923627981
46701143658,923378220
46701143658,923345379
50444216836,923515596
50444216836,923754918
66679454135,923579748
66679454135,923017827
19713797428,923230023
19713797428,923590101
90896725370,923818437
90896725370,923612507
77599521597,923178452
77599521597,923311931
12445925724,923423241
12445925724,923843662
98527662396,923865953
98527662396,923425518
26183125005,923291457
26183125005,923079276
90706894232,923478889
90706894232,923932181
88388405599,923761014
88388405599,923556777
90387362113,923900587
90387362113,923680987
15747159727,923818711
15747159727,923311667
25743427661,923757911
25743427661,923215486
97359161412,923213710
97359161412,923808024
43716360423,923667566
43716360423,923040757
47622572513,923945863
47622572513,923313291
93646344862,923577742
93646344862,923111760
61256657064,923703065
61256657064,923399366
15608436666,923564493
15608436666,923109857
82479142293,923815503
82479142293,923245146
77428251305,923288439
77428251305,923243949
72039974038,923572819
72039974038,923092336
58824035555,923052536
58824035555,923245623
62140317280,923854535
62140317280,923121787
82537868096,923882713
82537868096,923941182
25649320293,923697295
25649320293,923218761
96071874101,923009301
96071874101,923927187
38921586596,923580012
38921586596,923949234
75442465144,923504127
75442465144,923906153
75462549801,923970775
75462549801,923017315
55183639583,923898186
55183639583,923217006
89189806860,923264144
89189806860,923845244
51714030645,923342062
51714030645,923197663
52796888091,923416739
52796888091,923748942
58146111396,923203913
58146111396,923427479
59694597167,923045722
59694597167,923787548
90133870197,923063963
90133870197,923043927
76614114269,923264266
76614114269,923542432
35095700497,923465225
35095700497,923587713
68857993588,923860004
68857993588,923645117
43250781995,923049733
43250781995,923200587
53583093322,923867390
53583093322,923456847
26572840164,923008260
26572840164,923175086
17815811215,923981180
17815811215,923723975
76509635426,923653189
76509635426,923985999
80780763481,923601870
80780763481,923238818
83740205349,923296202
83740205349,923281032
20051318996,923239944
20051318996,923538461
13447685484,923978812
13447685484,923292283
24963858664,923619333
24963858664,923817706
64417070974,923275443
64417070974,923411271
97927908382,923039753
97927908382,923806441
51181872601,923252651
51181872601,923741912
14426002373,923113219
14426002373,923824138
85041791334,923435522
85041791334,923125169
29117884846,923503094
29117884846,923134601
71862192948,923323443
71862192948,923728643
88920315826,923254494
88920315826,923460072
86573264422,923314172
86573264422,923668455
47280025651,923147825
47280025651,923071652
99741567158,923599942
99741567158,923553930
11837532852,923817183
11837532852,923143374
22759428929,923601045
22759428929,923086718
40440351525,923558824
40440351525,923705327
18254365587,923769558
18254365587,923919934
52098238592,923959152
52098238592,923610767
28231571201,923772555
28231571201,923996573
76427071261,923406837
76427071261,923289597
65388897738,923550975
65388897738,923235478
74101188876,923915357
74101188876,923764002
74423765001,923154595
74423765001,923282040
67582571088,923879493
67582571088,923097849
55056478911,923029118
55056478911,923546213
29881460546,923701119
29881460546,923084590
53165031112,923631671
53165031112,923978529
20495710697,923965771
20495710697,923347411
55709096792,923240550
55709096792,923135054
37283459629,923800268
37283459629,923580239
89946088860,923557696
89946088860,923165771
85597021008,923149491
85597021008,923473153
39960731698,923715144
39960731698,923468891
63083182493,923893571
63083182493,923156792
87530045214,923484191
87530045214,923700375
37613266021,923782649
37613266021,923635916
67507049295,923163778
67507049295,923057261
97547638637,923824800
97547638637,923827702
85468622006,923497430
85468622006,923739037
50953326385,923033978
50953326385,923019444
30234656964,923466765
30234656964,923647442
47680523511,923296202
47680523511,923257484
54766078135,923177469
54766078135,923292062
97949139912,923658606
97949139912,923868900
75062947728,923886356
75062947728,923065366
62738795428,923353108
62738795428,923566643
24599708921,923442799
24599708921,923139043
26006830664,923226325
26006830664,923660882
32711470797,923040902
32711470797,923675378
64868663503,923245623
64868663503,923647802
84161851348,923955469
84161851348,923500948
64446830683,923399608
64446830683,923368011
85352016866,923491258
85352016866,923556283
44755073329,923934991
44755073329,923844454
96665005206,923927679
96665005206,923536225
67895154670,923687657
67895154670,923903014
66769040989,923763256
66769040989,923820166
44493035176,923283686
44493035176,923361076
82771894981,923406539
82771894981,923270630
13051466564,923115294
13051466564,923446254
76340704266,923196923
76340704266,923521368
90821024191,923844637
90821024191,923187709
23652850992,923848252
23652850992,923459808
39264917566,923186298
39264917566,923690801
51354273605,923091721
51354273605,923603214
95358149691,923933015
95358149691,923660964
45608028235,923780276
45608028235,923709499
44242842717,923067425
44242842717,923084590
44294686519,923143855
44294686519,923763244
18185599818,923527326
18185599818,923005739
68187418038,923408432
68187418038,923221877
90374812218,923033978
90374812218,923424125
39300586110,923333339
39300586110,923982202
19865437943,923332583
19865437943,923353470
74867481749,923916734
74867481749,923602733
60701692445,923583868
60701692445,923076614
27248600160,923270910
27248600160,923173510
71882105384,923675322
71882105384,923460835
93222084227,923333809
93222084227,923381633
57105961357,923264266
57105961357,923149525
10848722836,923229834
10848722836,923693804
42018742374,923094789
42018742374,923511424
37685448169,923309231
37685448169,923794259
48631459029,923069218
48631459029,923393004
34587329238,923007109
34587329238,923597542
27977098980,923188976
27977098980,923230023
10332039306,923592084
10332039306,923321138
15398213572,923303360
15398213572,923573745
22461412443,923070973
22461412443,923957021
83000700112,923638599
83000700112,923410388
42246862157,923255055
42246862157,923832386
45755409897,923971954
45755409897,923699055
30673619372,923496748
30673619372,923584822
99324209348,923399303
99324209348,923941548
42787920144,923748018
42787920144,923941648
66412659752,923306657
66412659752,923095009
39088910668,923025599
39088910668,923747333
41790066828,923552341
41790066828,923383484
56922390670,923247012
56922390670,923646364
91163831815,923616106
91163831815,923328107
60543661328,923783616
60543661328,923961074
55555804852,923681052
55555804852,923285349
76349692770,923433202
76349692770,923759487
49725781885,923270041
49725781885,923580562
74171163829,923466736
74171163829,923467041
42031704148,923622140
42031704148,923890202
31508239352,923363560
31508239352,923655252
70892815428,923439237
70892815428,923378410
54397144713,923156386
54397144713,923608697
90753040627,923024433
90753040627,923580012
28721464435,923985799
28721464435,923366522
35202295746,923433881
35202295746,923007189
28303047592,923386341
28303047592,923385592
14714843683,923457223
14714843683,923101188
18094254686,923857531
18094254686,923004578
77629595256,923503574
77629595256,923441955
89767150006,923557661
89767150006,923276939
72674653498,923726732
72674653498,923143133
86577154612,923052574
86577154612,923709499
51025905726,923201119
51025905726,923123176
54062351842,923756039
54062351842,923788614
81222599549,923178822
81222599549,923055330
29918123308,923095009
29918123308,923572747
10366612226,923620756
10366612226,923768523
51774078034,923705913
51774078034,923492879
77703195412,923908891
77703195412,923933834
50285231757,923416099
50285231757,923239944
43355035307,923979743
43355035307,923800741
39673464833,923968853
39673464833,923906444
14362494389,923916618
14362494389,923839070
92523248489,923254350
92523248489,923615312
26960194940,923509658
26960194940,923442271
21586314524,923326744
21586314524,923345379
27566168115,923175122
27566168115,923461998
41373765508,923484639
41373765508,923116320
80480886033,923916508
80480886033,923464941
54688196488,923573227
54688196488,923922343
96634379260,923501600
96634379260,923938790
69993878022,923004676
69993878022,923962647
69309119934,923027550
69309119934,923508093
42460637702,923152074
42460637702,923782976
62803444699,923083148
62803444699,923855860
99025770083,923962039
99025770083,923773503
28761054536,923910132
28761054536,923252780
10722603328,923964418
10722603328,923817845
30373414736,923049318
30373414736,923067343
52174806523,923660384
52174806523,923718354
43815653199,923654172
43815653199,923736617
11567379556,923407305
11567379556,923846586
29036782653,923151266
29036782653,923230295
18555365208,923540944
18555365208,923527442
76302856438,923296432
76302856438,923757572
71405609057,923332583
